Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Oxfordshire,E10000025,Upper tier local authority,2020-04-29,12.0,,,1565,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-29,33.0,,,1129,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-29,36.0,,,969,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-29,14.0,,,1050,,
Norfolk,E10000020,Upper tier local authority,2020-04-29,46.0,,,1558,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-29,13.0,,,848,,
Leicestershire,E10000018,Upper tier local authority,2020-04-29,21.0,,,944,,
Lancashire,E10000017,Upper tier local authority,2020-04-29,42.0,,,2835,,
Kent,E10000016,Upper tier local authority,2020-04-29,26.0,,,3372,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-29,59.0,,,2360,,
Hampshire,E10000014,Upper tier local authority,2020-04-29,37.0,,,2788,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-29,17.0,,,1221,,
Essex,E10000012,Upper tier local authority,2020-04-29,43.0,,,2645,,
East Sussex,E10000011,Upper tier local authority,2020-04-29,13.0,,,580,,
Devon,E10000008,Upper tier local authority,2020-04-29,23.0,,,715,,
Derbyshire,E10000007,Upper tier local authority,2020-04-29,21.0,,,1317,,
Cumbria,E10000006,Upper tier local authority,2020-04-29,76.0,,,1926,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-29,17.0,,,781,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-29,5.0,,,836,,
Westminster,E09000033,Upper tier local authority,2020-04-29,8.0,,,604,,
Wandsworth,E09000032,Upper tier local authority,2020-04-29,6.0,,,925,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-29,2.0,,,720,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-29,2.0,,,601,,
Sutton,E09000029,Upper tier local authority,2020-04-29,10.0,,,676,,
Southwark,E09000028,Upper tier local authority,2020-04-29,14.0,,,1198,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-29,10.0,,,372,,
Redbridge,E09000026,Upper tier local authority,2020-04-29,4.0,,,674,,
Newham,E09000025,Upper tier local authority,2020-04-29,5.0,,,946,,
Merton,E09000024,Upper tier local authority,2020-04-29,3.0,,,653,,
Lewisham,E09000023,Upper tier local authority,2020-04-29,4.0,,,922,,
Lambeth,E09000022,Upper tier local authority,2020-04-29,7.0,,,1138,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-29,5.0,,,451,,
Islington,E09000019,Upper tier local authority,2020-04-29,2.0,,,413,,
Hounslow,E09000018,Upper tier local authority,2020-04-29,8.0,,,648,,
Hillingdon,E09000017,Upper tier local authority,2020-04-29,5.0,,,727,,
Havering,E09000016,Upper tier local authority,2020-04-29,2.0,,,634,,
Harrow,E09000015,Upper tier local authority,2020-04-29,28.0,,,935,,
Haringey,E09000014,Upper tier local authority,2020-04-29,4.0,,,549,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-29,6.0,,,617,,
Hackney,E09000012,Upper tier local authority,2020-04-29,3.0,,,604,,
Greenwich,E09000011,Upper tier local authority,2020-04-29,7.0,,,636,,
Enfield,E09000010,Upper tier local authority,2020-04-29,6.0,,,835,,
Ealing,E09000009,Upper tier local authority,2020-04-29,18.0,,,1068,,
Croydon,E09000008,Upper tier local authority,2020-04-29,8.0,,,1385,,
Camden,E09000007,Upper tier local authority,2020-04-29,3.0,,,574,,
Bromley,E09000006,Upper tier local authority,2020-04-29,29.0,,,1072,,
Brent,E09000005,Upper tier local authority,2020-04-29,9.0,,,1354,,
Bexley,E09000004,Upper tier local authority,2020-04-29,5.0,,,620,,
Barnet,E09000003,Upper tier local authority,2020-04-29,12.0,,,1206,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-29,2.0,,,454,,
Gateshead,E08000037,Upper tier local authority,2020-04-29,36.0,,,832,,
Wakefield,E08000036,Upper tier local authority,2020-04-29,6.0,,,529,,
Leeds,E08000035,Upper tier local authority,2020-04-29,35.0,,,1437,,
Kirklees,E08000034,Upper tier local authority,2020-04-29,11.0,,,568,,
Calderdale,E08000033,Upper tier local authority,2020-04-29,1.0,,,243,,
Bradford,E08000032,Upper tier local authority,2020-04-29,50.0,,,903,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-29,36.0,,,848,,
Walsall,E08000030,Upper tier local authority,2020-04-29,10.0,,,986,,
Solihull,E08000029,Upper tier local authority,2020-04-29,5.0,,,573,,
Sandwell,E08000028,Upper tier local authority,2020-04-29,27.0,,,1021,,
Dudley,E08000027,Upper tier local authority,2020-04-29,25.0,,,766,,
Coventry,E08000026,Upper tier local authority,2020-04-29,11.0,,,668,,
Birmingham,E08000025,Upper tier local authority,2020-04-29,44.0,,,2880,,
Sunderland,E08000024,Upper tier local authority,2020-04-29,26.0,,,1162,,
South Tyneside,E08000023,Upper tier local authority,2020-04-29,13.0,,,561,,
North Tyneside,E08000022,Upper tier local authority,2020-04-29,7.0,,,468,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-29,12.0,,,900,,
Sheffield,E08000019,Upper tier local authority,2020-04-29,37.0,,,2185,,
Rotherham,E08000018,Upper tier local authority,2020-04-29,20.0,,,735,,
Doncaster,E08000017,Upper tier local authority,2020-04-29,26.0,,,507,,
Barnsley,E08000016,Upper tier local authority,2020-04-29,14.0,,,675,,
Wirral,E08000015,Upper tier local authority,2020-04-29,15.0,,,1019,,
Sefton,E08000014,Upper tier local authority,2020-04-29,15.0,,,812,,
St. Helens,E08000013,Upper tier local authority,2020-04-29,5.0,,,656,,
Liverpool,E08000012,Upper tier local authority,2020-04-29,23.0,,,1427,,
Knowsley,E08000011,Upper tier local authority,2020-04-29,15.0,,,560,,
Wigan,E08000010,Upper tier local authority,2020-04-29,13.0,,,772,,
Trafford,E08000009,Upper tier local authority,2020-04-29,11.0,,,609,,
Tameside,E08000008,Upper tier local authority,2020-04-29,10.0,,,467,,
Stockport,E08000007,Upper tier local authority,2020-04-29,21.0,,,848,,
Salford,E08000006,Upper tier local authority,2020-04-29,16.0,,,715,,
Rochdale,E08000005,Upper tier local authority,2020-04-29,7.0,,,538,,
Oldham,E08000004,Upper tier local authority,2020-04-29,20.0,,,743,,
Manchester,E08000003,Upper tier local authority,2020-04-29,15.0,,,1145,,
Bury,E08000002,Upper tier local authority,2020-04-29,8.0,,,557,,
Bolton,E08000001,Upper tier local authority,2020-04-29,15.0,,,798,,
Dorset,E06000059,Upper tier local authority,2020-04-29,4.0,,,314,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-29,4.0,,,412,,
Northumberland,E06000057,Upper tier local authority,2020-04-29,18.0,,,774,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-29,5.0,,,511,,
Bedford,E06000055,Upper tier local authority,2020-04-29,10.0,,,469,,
Wiltshire,E06000054,Upper tier local authority,2020-04-29,16.0,,,442,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-29,14.0,,,499,,
Shropshire,E06000051,Upper tier local authority,2020-04-29,10.0,,,510,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-29,14.0,,,824,,
Cheshire East,E06000049,Upper tier local authority,2020-04-29,19.0,,,876,,
County Durham,E06000047,Upper tier local authority,2020-04-29,62.0,,,1420,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-29,8.0,,,124,,
Southampton,E06000045,Upper tier local authority,2020-04-29,10.0,,,468,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-29,5.0,,,376,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-29,15.0,,,465,,
Wokingham,E06000041,Upper tier local authority,2020-04-29,7.0,,,374,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-29,4.0,,,256,,
Slough,E06000039,Upper tier local authority,2020-04-29,4.0,,,388,,
Reading,E06000038,Upper tier local authority,2020-04-29,13.0,,,494,,
West Berkshire,E06000037,Upper tier local authority,2020-04-29,11.0,,,327,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-29,3.0,,,217,,
Medway,E06000035,Upper tier local authority,2020-04-29,8.0,,,630,,
Thurrock,E06000034,Upper tier local authority,2020-04-29,5.0,,,283,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-29,2.0,,,299,,
Luton,E06000032,Upper tier local authority,2020-04-29,1.0,,,628,,
Peterborough,E06000031,Upper tier local authority,2020-04-29,7.0,,,254,,
Swindon,E06000030,Upper tier local authority,2020-04-29,5.0,,,367,,
Plymouth,E06000026,Upper tier local authority,2020-04-29,4.0,,,289,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-29,2.0,,,345,,
North Somerset,E06000024,Upper tier local authority,2020-04-29,8.0,,,240,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-29,8.0,,,612,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-29,1.0,,,211,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-29,12.0,,,469,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-29,8.0,,,269,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-29,2.0,,,302,,
Nottingham,E06000018,Upper tier local authority,2020-04-29,6.0,,,519,,
Leicester,E06000016,Upper tier local authority,2020-04-29,13.0,,,673,,
Derby,E06000015,Upper tier local authority,2020-04-29,9.0,,,503,,
York,E06000014,Upper tier local authority,2020-04-29,19.0,,,298,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-29,7.0,,,361,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-29,33.0,,,616,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-29,35.0,,,471,,
Blackpool,E06000009,Upper tier local authority,2020-04-29,12.0,,,454,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-29,10.0,,,322,,
Warrington,E06000007,Upper tier local authority,2020-04-29,11.0,,,621,,
Halton,E06000006,Upper tier local authority,2020-04-29,7.0,,,322,,
Darlington,E06000005,Upper tier local authority,2020-04-29,11.0,,,284,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-29,4.0,,,364,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-29,7.0,,,320,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-29,3.0,,,555,,
Hartlepool,E06000001,Upper tier local authority,2020-04-29,5.0,,,203,,
England,E92000001,Nation,2020-04-28,2186.0,2163.0,23.0,120980,120841.0,139.0
South West,E12000009,Region,2020-04-28,113.0,,,6249,,
South East,E12000008,Region,2020-04-28,283.0,,,17056,,
London,E12000007,Region,2020-04-28,177.0,,,24451,,
East of England,E12000006,Region,2020-04-28,229.0,,,10673,,
West Midlands,E12000005,Region,2020-04-28,274.0,,,13135,,
East Midlands,E12000004,Region,2020-04-28,141.0,,,6873,,
Yorkshire and The Humber,E12000003,Region,2020-04-28,250.0,,,10302,,
North West,E12000002,Region,2020-04-28,408.0,,,19446,,
North East,E12000001,Region,2020-04-28,207.0,,,7639,,
Worcestershire,E10000034,Upper tier local authority,2020-04-28,17.0,,,1145,,
West Sussex,E10000032,Upper tier local authority,2020-04-28,32.0,,,1127,,
Warwickshire,E10000031,Upper tier local authority,2020-04-28,23.0,,,1166,,
Surrey,E10000030,Upper tier local authority,2020-04-28,32.0,,,2566,,
Suffolk,E10000029,Upper tier local authority,2020-04-28,24.0,,,1080,,
Staffordshire,E10000028,Upper tier local authority,2020-04-28,41.0,,,1722,,
Somerset,E10000027,Upper tier local authority,2020-04-28,10.0,,,486,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-28,15.0,,,1553,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-28,22.0,,,1096,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-28,29.0,,,933,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-28,12.0,,,1036,,
Norfolk,E10000020,Upper tier local authority,2020-04-28,58.0,,,1512,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-28,17.0,,,835,,
Leicestershire,E10000018,Upper tier local authority,2020-04-28,25.0,,,923,,
Lancashire,E10000017,Upper tier local authority,2020-04-28,47.0,,,2793,,
Kent,E10000016,Upper tier local authority,2020-04-28,41.0,,,3346,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-28,47.0,,,2301,,
Hampshire,E10000014,Upper tier local authority,2020-04-28,45.0,,,2751,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-28,23.0,,,1204,,
Essex,E10000012,Upper tier local authority,2020-04-28,39.0,,,2602,,
East Sussex,E10000011,Upper tier local authority,2020-04-28,21.0,,,567,,
Devon,E10000008,Upper tier local authority,2020-04-28,9.0,,,692,,
Derbyshire,E10000007,Upper tier local authority,2020-04-28,30.0,,,1296,,
Cumbria,E10000006,Upper tier local authority,2020-04-28,28.0,,,1850,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-28,28.0,,,764,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-28,21.0,,,831,,
Westminster,E09000033,Upper tier local authority,2020-04-28,5.0,,,596,,
Wandsworth,E09000032,Upper tier local authority,2020-04-28,7.0,,,919,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-28,2.0,,,718,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-28,1.0,,,599,,
Sutton,E09000029,Upper tier local authority,2020-04-28,2.0,,,666,,
Southwark,E09000028,Upper tier local authority,2020-04-28,5.0,,,1184,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-28,3.0,,,362,,
Redbridge,E09000026,Upper tier local authority,2020-04-28,7.0,,,670,,
Newham,E09000025,Upper tier local authority,2020-04-28,2.0,,,941,,
Merton,E09000024,Upper tier local authority,2020-04-28,6.0,,,650,,
Lewisham,E09000023,Upper tier local authority,2020-04-28,12.0,,,918,,
Lambeth,E09000022,Upper tier local authority,2020-04-28,8.0,,,1131,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-28,2.0,,,446,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-28,3.0,,,461,,
Islington,E09000019,Upper tier local authority,2020-04-28,2.0,,,411,,
Hounslow,E09000018,Upper tier local authority,2020-04-28,4.0,,,640,,
Hillingdon,E09000017,Upper tier local authority,2020-04-28,5.0,,,722,,
Havering,E09000016,Upper tier local authority,2020-04-28,2.0,,,632,,
Harrow,E09000015,Upper tier local authority,2020-04-28,8.0,,,907,,
Haringey,E09000014,Upper tier local authority,2020-04-28,3.0,,,545,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-28,3.0,,,611,,
Hackney,E09000012,Upper tier local authority,2020-04-28,1.0,,,601,,
Greenwich,E09000011,Upper tier local authority,2020-04-28,5.0,,,629,,
Enfield,E09000010,Upper tier local authority,2020-04-28,2.0,,,829,,
Ealing,E09000009,Upper tier local authority,2020-04-28,13.0,,,1050,,
Croydon,E09000008,Upper tier local authority,2020-04-28,18.0,,,1377,,
Camden,E09000007,Upper tier local authority,2020-04-28,4.0,,,571,,
Bromley,E09000006,Upper tier local authority,2020-04-28,10.0,,,1043,,
Brent,E09000005,Upper tier local authority,2020-04-28,9.0,,,1345,,
Bexley,E09000004,Upper tier local authority,2020-04-28,9.0,,,615,,
Barnet,E09000003,Upper tier local authority,2020-04-28,12.0,,,1194,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-28,2.0,,,452,,
Gateshead,E08000037,Upper tier local authority,2020-04-28,24.0,,,796,,
Wakefield,E08000036,Upper tier local authority,2020-04-28,10.0,,,523,,
Leeds,E08000035,Upper tier local authority,2020-04-28,40.0,,,1402,,
Kirklees,E08000034,Upper tier local authority,2020-04-28,10.0,,,557,,
Calderdale,E08000033,Upper tier local authority,2020-04-28,6.0,,,242,,
Bradford,E08000032,Upper tier local authority,2020-04-28,27.0,,,853,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-28,12.0,,,812,,
Walsall,E08000030,Upper tier local authority,2020-04-28,28.0,,,976,,
Solihull,E08000029,Upper tier local authority,2020-04-28,5.0,,,568,,
Sandwell,E08000028,Upper tier local authority,2020-04-28,35.0,,,994,,
Dudley,E08000027,Upper tier local authority,2020-04-28,19.0,,,741,,
Coventry,E08000026,Upper tier local authority,2020-04-28,4.0,,,657,,
Birmingham,E08000025,Upper tier local authority,2020-04-28,26.0,,,2836,,
Sunderland,E08000024,Upper tier local authority,2020-04-28,21.0,,,1136,,
South Tyneside,E08000023,Upper tier local authority,2020-04-28,20.0,,,548,,
North Tyneside,E08000022,Upper tier local authority,2020-04-28,3.0,,,461,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-28,23.0,,,888,,
Sheffield,E08000019,Upper tier local authority,2020-04-28,26.0,,,2148,,
Rotherham,E08000018,Upper tier local authority,2020-04-28,15.0,,,715,,
Doncaster,E08000017,Upper tier local authority,2020-04-28,9.0,,,481,,
Barnsley,E08000016,Upper tier local authority,2020-04-28,22.0,,,661,,
Wirral,E08000015,Upper tier local authority,2020-04-28,16.0,,,1004,,
Sefton,E08000014,Upper tier local authority,2020-04-28,13.0,,,797,,
St. Helens,E08000013,Upper tier local authority,2020-04-28,17.0,,,651,,
Liverpool,E08000012,Upper tier local authority,2020-04-28,21.0,,,1404,,
Knowsley,E08000011,Upper tier local authority,2020-04-28,14.0,,,545,,
Wigan,E08000010,Upper tier local authority,2020-04-28,27.0,,,759,,
Trafford,E08000009,Upper tier local authority,2020-04-28,8.0,,,598,,
Tameside,E08000008,Upper tier local authority,2020-04-28,2.0,,,457,,
Stockport,E08000007,Upper tier local authority,2020-04-28,15.0,,,827,,
Salford,E08000006,Upper tier local authority,2020-04-28,19.0,,,699,,
Rochdale,E08000005,Upper tier local authority,2020-04-28,14.0,,,531,,
Oldham,E08000004,Upper tier local authority,2020-04-28,12.0,,,723,,
Manchester,E08000003,Upper tier local authority,2020-04-28,23.0,,,1130,,
Bury,E08000002,Upper tier local authority,2020-04-28,17.0,,,549,,
Bolton,E08000001,Upper tier local authority,2020-04-28,25.0,,,783,,
Dorset,E06000059,Upper tier local authority,2020-04-28,5.0,,,310,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-28,4.0,,,408,,
Northumberland,E06000057,Upper tier local authority,2020-04-28,15.0,,,756,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-28,4.0,,,506,,
Bedford,E06000055,Upper tier local authority,2020-04-28,10.0,,,459,,
Wiltshire,E06000054,Upper tier local authority,2020-04-28,11.0,,,426,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-28,1.0,,,485,,
Shropshire,E06000051,Upper tier local authority,2020-04-28,22.0,,,500,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-28,34.0,,,810,,
Cheshire East,E06000049,Upper tier local authority,2020-04-28,17.0,,,857,,
County Durham,E06000047,Upper tier local authority,2020-04-28,54.0,,,1358,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-28,9.0,,,116,,
Southampton,E06000045,Upper tier local authority,2020-04-28,8.0,,,458,,
Portsmouth,E06000044,Upper tier local authority,2020-04-28,2.0,,,284,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-28,12.0,,,371,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-28,1.0,,,450,,
Wokingham,E06000041,Upper tier local authority,2020-04-28,2.0,,,367,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-28,6.0,,,252,,
Slough,E06000039,Upper tier local authority,2020-04-28,6.0,,,384,,
Reading,E06000038,Upper tier local authority,2020-04-28,13.0,,,481,,
West Berkshire,E06000037,Upper tier local authority,2020-04-28,3.0,,,316,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-28,3.0,,,214,,
Medway,E06000035,Upper tier local authority,2020-04-28,11.0,,,622,,
Thurrock,E06000034,Upper tier local authority,2020-04-28,2.0,,,278,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-28,1.0,,,297,,
Luton,E06000032,Upper tier local authority,2020-04-28,1.0,,,627,,
Peterborough,E06000031,Upper tier local authority,2020-04-28,15.0,,,247,,
Swindon,E06000030,Upper tier local authority,2020-04-28,12.0,,,362,,
Torbay,E06000027,Upper tier local authority,2020-04-28,2.0,,,202,,
Plymouth,E06000026,Upper tier local authority,2020-04-28,9.0,,,285,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-28,1.0,,,343,,
North Somerset,E06000024,Upper tier local authority,2020-04-28,12.0,,,232,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-28,12.0,,,604,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-28,2.0,,,210,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-28,24.0,,,457,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-28,7.0,,,261,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-28,11.0,,,300,,
Nottingham,E06000018,Upper tier local authority,2020-04-28,7.0,,,513,,
Leicester,E06000016,Upper tier local authority,2020-04-28,22.0,,,660,,
Derby,E06000015,Upper tier local authority,2020-04-28,6.0,,,494,,
York,E06000014,Upper tier local authority,2020-04-28,9.0,,,279,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-28,13.0,,,354,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-28,2.0,,,135,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-28,23.0,,,583,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-28,9.0,,,436,,
Blackpool,E06000009,Upper tier local authority,2020-04-28,15.0,,,442,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-28,4.0,,,312,,
Warrington,E06000007,Upper tier local authority,2020-04-28,16.0,,,610,,
Halton,E06000006,Upper tier local authority,2020-04-28,4.0,,,315,,
Darlington,E06000005,Upper tier local authority,2020-04-28,6.0,,,273,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-28,7.0,,,360,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-28,9.0,,,313,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-28,20.0,,,552,,
Hartlepool,E06000001,Upper tier local authority,2020-04-28,5.0,,,198,,
England,E92000001,Nation,2020-04-27,2154.0,2153.0,1.0,118794,118678.0,116.0
South West,E12000009,Region,2020-04-27,127.0,,,6136,,
South East,E12000008,Region,2020-04-27,196.0,,,16773,,
London,E12000007,Region,2020-04-27,183.0,,,24274,,
East of England,E12000006,Region,2020-04-27,267.0,,,10444,,
West Midlands,E12000005,Region,2020-04-27,254.0,,,12861,,
East Midlands,E12000004,Region,2020-04-27,167.0,,,6732,,
Yorkshire and The Humber,E12000003,Region,2020-04-27,315.0,,,10052,,
North West,E12000002,Region,2020-04-27,378.0,,,19038,,
North East,E12000001,Region,2020-04-27,189.0,,,7432,,
Worcestershire,E10000034,Upper tier local authority,2020-04-27,19.0,,,1128,,
West Sussex,E10000032,Upper tier local authority,2020-04-27,10.0,,,1095,,
Warwickshire,E10000031,Upper tier local authority,2020-04-27,29.0,,,1143,,
Surrey,E10000030,Upper tier local authority,2020-04-27,27.0,,,2534,,
Suffolk,E10000029,Upper tier local authority,2020-04-27,25.0,,,1056,,
Staffordshire,E10000028,Upper tier local authority,2020-04-27,37.0,,,1681,,
Somerset,E10000027,Upper tier local authority,2020-04-27,14.0,,,476,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-27,21.0,,,1538,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-27,35.0,,,1074,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-27,35.0,,,904,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-27,15.0,,,1024,,
Norfolk,E10000020,Upper tier local authority,2020-04-27,52.0,,,1454,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-27,11.0,,,818,,
Leicestershire,E10000018,Upper tier local authority,2020-04-27,23.0,,,898,,
Lancashire,E10000017,Upper tier local authority,2020-04-27,46.0,,,2746,,
Kent,E10000016,Upper tier local authority,2020-04-27,11.0,,,3305,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-27,42.0,,,2254,,
Hampshire,E10000014,Upper tier local authority,2020-04-27,45.0,,,2706,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-27,33.0,,,1181,,
Essex,E10000012,Upper tier local authority,2020-04-27,73.0,,,2563,,
East Sussex,E10000011,Upper tier local authority,2020-04-27,3.0,,,546,,
Devon,E10000008,Upper tier local authority,2020-04-27,25.0,,,683,,
Derbyshire,E10000007,Upper tier local authority,2020-04-27,39.0,,,1266,,
Cumbria,E10000006,Upper tier local authority,2020-04-27,39.0,,,1822,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-27,15.0,,,736,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-27,15.0,,,810,,
Westminster,E09000033,Upper tier local authority,2020-04-27,5.0,,,591,,
Wandsworth,E09000032,Upper tier local authority,2020-04-27,6.0,,,912,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-27,6.0,,,716,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-27,2.0,,,598,,
Sutton,E09000029,Upper tier local authority,2020-04-27,2.0,,,664,,
Southwark,E09000028,Upper tier local authority,2020-04-27,12.0,,,1179,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-27,2.0,,,359,,
Redbridge,E09000026,Upper tier local authority,2020-04-27,7.0,,,663,,
Newham,E09000025,Upper tier local authority,2020-04-27,4.0,,,939,,
Merton,E09000024,Upper tier local authority,2020-04-27,3.0,,,644,,
Lewisham,E09000023,Upper tier local authority,2020-04-27,8.0,,,906,,
Lambeth,E09000022,Upper tier local authority,2020-04-27,7.0,,,1123,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-27,7.0,,,444,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-27,3.0,,,458,,
Islington,E09000019,Upper tier local authority,2020-04-27,3.0,,,409,,
Hounslow,E09000018,Upper tier local authority,2020-04-27,3.0,,,636,,
Hillingdon,E09000017,Upper tier local authority,2020-04-27,7.0,,,717,,
Havering,E09000016,Upper tier local authority,2020-04-27,8.0,,,630,,
Harrow,E09000015,Upper tier local authority,2020-04-27,14.0,,,899,,
Haringey,E09000014,Upper tier local authority,2020-04-27,3.0,,,542,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-27,2.0,,,608,,
Hackney,E09000012,Upper tier local authority,2020-04-27,2.0,,,600,,
Greenwich,E09000011,Upper tier local authority,2020-04-27,3.0,,,624,,
Enfield,E09000010,Upper tier local authority,2020-04-27,4.0,,,827,,
Ealing,E09000009,Upper tier local authority,2020-04-27,8.0,,,1037,,
Croydon,E09000008,Upper tier local authority,2020-04-27,18.0,,,1359,,
Camden,E09000007,Upper tier local authority,2020-04-27,1.0,,,567,,
Bromley,E09000006,Upper tier local authority,2020-04-27,12.0,,,1033,,
Brent,E09000005,Upper tier local authority,2020-04-27,5.0,,,1336,,
Bexley,E09000004,Upper tier local authority,2020-04-27,7.0,,,606,,
Barnet,E09000003,Upper tier local authority,2020-04-27,6.0,,,1182,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-27,3.0,,,450,,
Gateshead,E08000037,Upper tier local authority,2020-04-27,20.0,,,772,,
Wakefield,E08000036,Upper tier local authority,2020-04-27,15.0,,,513,,
Leeds,E08000035,Upper tier local authority,2020-04-27,44.0,,,1362,,
Kirklees,E08000034,Upper tier local authority,2020-04-27,18.0,,,547,,
Calderdale,E08000033,Upper tier local authority,2020-04-27,3.0,,,236,,
Bradford,E08000032,Upper tier local authority,2020-04-27,32.0,,,826,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-27,24.0,,,800,,
