Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Oxfordshire,E10000025,Upper tier local authority,2020-04-12,39.0,,,985,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-12,28.0,,,715,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-12,27.0,,,508,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-12,19.0,,,761,,
Norfolk,E10000020,Upper tier local authority,2020-04-12,40.0,,,735,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-12,24.0,,,501,,
Leicestershire,E10000018,Upper tier local authority,2020-04-12,12.0,,,558,,
Lancashire,E10000017,Upper tier local authority,2020-04-12,61.0,,,1688,,
Kent,E10000016,Upper tier local authority,2020-04-12,117.0,,,1844,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-12,51.0,,,1597,,
Hampshire,E10000014,Upper tier local authority,2020-04-12,71.0,,,1754,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-12,38.0,,,732,,
Essex,E10000012,Upper tier local authority,2020-04-12,46.0,,,1647,,
East Sussex,E10000011,Upper tier local authority,2020-04-12,12.0,,,361,,
Devon,E10000008,Upper tier local authority,2020-04-12,31.0,,,419,,
Derbyshire,E10000007,Upper tier local authority,2020-04-12,21.0,,,780,,
Cumbria,E10000006,Upper tier local authority,2020-04-12,34.0,,,1292,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-12,13.0,,,451,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-12,7.0,,,525,,
Westminster,E09000033,Upper tier local authority,2020-04-12,8.0,,,507,,
Wandsworth,E09000032,Upper tier local authority,2020-04-12,6.0,,,761,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-12,18.0,,,561,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-12,14.0,,,505,,
Sutton,E09000029,Upper tier local authority,2020-04-12,5.0,,,457,,
Southwark,E09000028,Upper tier local authority,2020-04-12,11.0,,,987,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-12,8.0,,,294,,
Redbridge,E09000026,Upper tier local authority,2020-04-12,24.0,,,536,,
Newham,E09000025,Upper tier local authority,2020-04-12,14.0,,,784,,
Merton,E09000024,Upper tier local authority,2020-04-12,9.0,,,518,,
Lewisham,E09000023,Upper tier local authority,2020-04-12,12.0,,,710,,
Lambeth,E09000022,Upper tier local authority,2020-04-12,16.0,,,946,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-12,9.0,,,310,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-12,3.0,,,377,,
Islington,E09000019,Upper tier local authority,2020-04-12,7.0,,,337,,
Hounslow,E09000018,Upper tier local authority,2020-04-12,10.0,,,503,,
Hillingdon,E09000017,Upper tier local authority,2020-04-12,11.0,,,539,,
Havering,E09000016,Upper tier local authority,2020-04-12,19.0,,,482,,
Harrow,E09000015,Upper tier local authority,2020-04-12,13.0,,,686,,
Haringey,E09000014,Upper tier local authority,2020-04-12,12.0,,,443,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-12,7.0,,,398,,
Hackney,E09000012,Upper tier local authority,2020-04-12,11.0,,,515,,
Greenwich,E09000011,Upper tier local authority,2020-04-12,14.0,,,492,,
Enfield,E09000010,Upper tier local authority,2020-04-12,22.0,,,595,,
Ealing,E09000009,Upper tier local authority,2020-04-12,21.0,,,790,,
Croydon,E09000008,Upper tier local authority,2020-04-12,26.0,,,1038,,
Camden,E09000007,Upper tier local authority,2020-04-12,8.0,,,447,,
Bromley,E09000006,Upper tier local authority,2020-04-12,11.0,,,791,,
Brent,E09000005,Upper tier local authority,2020-04-12,26.0,,,1068,,
Bexley,E09000004,Upper tier local authority,2020-04-12,6.0,,,442,,
Barnet,E09000003,Upper tier local authority,2020-04-12,17.0,,,991,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-12,15.0,,,339,,
Gateshead,E08000037,Upper tier local authority,2020-04-12,20.0,,,473,,
Wakefield,E08000036,Upper tier local authority,2020-04-12,18.0,,,335,,
Leeds,E08000035,Upper tier local authority,2020-04-12,38.0,,,708,,
Kirklees,E08000034,Upper tier local authority,2020-04-12,6.0,,,343,,
Calderdale,E08000033,Upper tier local authority,2020-04-12,8.0,,,150,,
Bradford,E08000032,Upper tier local authority,2020-04-12,22.0,,,453,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-12,9.0,,,469,,
Walsall,E08000030,Upper tier local authority,2020-04-12,13.0,,,587,,
Solihull,E08000029,Upper tier local authority,2020-04-12,7.0,,,367,,
Sandwell,E08000028,Upper tier local authority,2020-04-12,18.0,,,596,,
Dudley,E08000027,Upper tier local authority,2020-04-12,12.0,,,475,,
Coventry,E08000026,Upper tier local authority,2020-04-12,21.0,,,439,,
Birmingham,E08000025,Upper tier local authority,2020-04-12,50.0,,,1950,,
Sunderland,E08000024,Upper tier local authority,2020-04-12,29.0,,,706,,
South Tyneside,E08000023,Upper tier local authority,2020-04-12,9.0,,,238,,
North Tyneside,E08000022,Upper tier local authority,2020-04-12,7.0,,,321,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-12,17.0,,,607,,
Sheffield,E08000019,Upper tier local authority,2020-04-12,34.0,,,1392,,
Rotherham,E08000018,Upper tier local authority,2020-04-12,25.0,,,386,,
Doncaster,E08000017,Upper tier local authority,2020-04-12,8.0,,,247,,
Barnsley,E08000016,Upper tier local authority,2020-04-12,21.0,,,381,,
Wirral,E08000015,Upper tier local authority,2020-04-12,27.0,,,614,,
Sefton,E08000014,Upper tier local authority,2020-04-12,21.0,,,523,,
St. Helens,E08000013,Upper tier local authority,2020-04-12,14.0,,,400,,
Liverpool,E08000012,Upper tier local authority,2020-04-12,35.0,,,971,,
Knowsley,E08000011,Upper tier local authority,2020-04-12,8.0,,,324,,
Wigan,E08000010,Upper tier local authority,2020-04-12,9.0,,,334,,
Trafford,E08000009,Upper tier local authority,2020-04-12,10.0,,,395,,
Tameside,E08000008,Upper tier local authority,2020-04-12,18.0,,,303,,
Stockport,E08000007,Upper tier local authority,2020-04-12,14.0,,,509,,
Salford,E08000006,Upper tier local authority,2020-04-12,11.0,,,373,,
Rochdale,E08000005,Upper tier local authority,2020-04-12,1.0,,,272,,
Oldham,E08000004,Upper tier local authority,2020-04-12,15.0,,,370,,
Manchester,E08000003,Upper tier local authority,2020-04-12,31.0,,,717,,
Bury,E08000002,Upper tier local authority,2020-04-12,9.0,,,258,,
Bolton,E08000001,Upper tier local authority,2020-04-12,20.0,,,427,,
Dorset,E06000059,Upper tier local authority,2020-04-12,5.0,,,210,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-12,22.0,,,255,,
Northumberland,E06000057,Upper tier local authority,2020-04-12,37.0,,,458,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-12,17.0,,,321,,
Bedford,E06000055,Upper tier local authority,2020-04-12,10.0,,,249,,
Wiltshire,E06000054,Upper tier local authority,2020-04-12,11.0,,,263,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-12,20.0,,,320,,
Shropshire,E06000051,Upper tier local authority,2020-04-12,16.0,,,262,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-12,27.0,,,466,,
Cheshire East,E06000049,Upper tier local authority,2020-04-12,19.0,,,453,,
County Durham,E06000047,Upper tier local authority,2020-04-12,29.0,,,726,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-12,2.0,,,55,,
Southampton,E06000045,Upper tier local authority,2020-04-12,10.0,,,275,,
Portsmouth,E06000044,Upper tier local authority,2020-04-12,7.0,,,190,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-12,11.0,,,241,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-12,6.0,,,318,,
Wokingham,E06000041,Upper tier local authority,2020-04-12,11.0,,,190,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-12,6.0,,,163,,
Slough,E06000039,Upper tier local authority,2020-04-12,9.0,,,251,,
Reading,E06000038,Upper tier local authority,2020-04-12,25.0,,,227,,
West Berkshire,E06000037,Upper tier local authority,2020-04-12,7.0,,,173,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-12,7.0,,,127,,
Medway,E06000035,Upper tier local authority,2020-04-12,13.0,,,414,,
Thurrock,E06000034,Upper tier local authority,2020-04-12,5.0,,,204,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-12,8.0,,,228,,
Luton,E06000032,Upper tier local authority,2020-04-12,23.0,,,420,,
Peterborough,E06000031,Upper tier local authority,2020-04-12,2.0,,,113,,
Swindon,E06000030,Upper tier local authority,2020-04-12,10.0,,,196,,
Torbay,E06000027,Upper tier local authority,2020-04-12,2.0,,,101,,
Plymouth,E06000026,Upper tier local authority,2020-04-12,7.0,,,150,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-12,4.0,,,222,,
North Somerset,E06000024,Upper tier local authority,2020-04-12,1.0,,,125,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-12,14.0,,,364,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-12,2.0,,,136,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-12,10.0,,,210,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-12,3.0,,,136,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-12,9.0,,,117,,
Nottingham,E06000018,Upper tier local authority,2020-04-12,11.0,,,318,,
Rutland,E06000017,Upper tier local authority,2020-04-12,1.0,,,11,,
Leicester,E06000016,Upper tier local authority,2020-04-12,22.0,,,410,,
Derby,E06000015,Upper tier local authority,2020-04-12,9.0,,,375,,
York,E06000014,Upper tier local authority,2020-04-12,5.0,,,134,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-12,8.0,,,129,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-12,2.0,,,80,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-12,16.0,,,243,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-12,10.0,,,147,,
Blackpool,E06000009,Upper tier local authority,2020-04-12,11.0,,,174,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-12,12.0,,,177,,
Warrington,E06000007,Upper tier local authority,2020-04-12,8.0,,,357,,
Halton,E06000006,Upper tier local authority,2020-04-12,4.0,,,216,,
Darlington,E06000005,Upper tier local authority,2020-04-12,15.0,,,149,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-12,9.0,,,220,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-12,8.0,,,182,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-12,14.0,,,302,,
Hartlepool,E06000001,Upper tier local authority,2020-04-12,6.0,,,88,,
England,E92000001,Nation,2020-04-11,2935.0,2935.0,0.0,74344,74335.0,9.0
South West,E12000009,Region,2020-04-11,173.0,,,3549,,
South East,E12000008,Region,2020-04-11,378.0,,,10008,,
London,E12000007,Region,2020-04-11,492.0,,,18749,,
East of England,E12000006,Region,2020-04-11,262.0,,,6252,,
West Midlands,E12000005,Region,2020-04-11,247.0,,,7778,,
East Midlands,E12000004,Region,2020-04-11,167.0,,,4282,,
Yorkshire and The Humber,E12000003,Region,2020-04-11,240.0,,,5388,,
North West,E12000002,Region,2020-04-11,538.0,,,11194,,
North East,E12000001,Region,2020-04-11,266.0,,,4270,,
Worcestershire,E10000034,Upper tier local authority,2020-04-11,37.0,,,689,,
West Sussex,E10000032,Upper tier local authority,2020-04-11,27.0,,,661,,
Warwickshire,E10000031,Upper tier local authority,2020-04-11,34.0,,,695,,
Surrey,E10000030,Upper tier local authority,2020-04-11,65.0,,,1614,,
Suffolk,E10000029,Upper tier local authority,2020-04-11,27.0,,,502,,
Staffordshire,E10000028,Upper tier local authority,2020-04-11,39.0,,,954,,
Somerset,E10000027,Upper tier local authority,2020-04-11,18.0,,,223,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-11,31.0,,,946,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-11,23.0,,,687,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-11,24.0,,,481,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-11,33.0,,,742,,
Norfolk,E10000020,Upper tier local authority,2020-04-11,52.0,,,695,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-11,23.0,,,477,,
Leicestershire,E10000018,Upper tier local authority,2020-04-11,23.0,,,546,,
Lancashire,E10000017,Upper tier local authority,2020-04-11,90.0,,,1627,,
Kent,E10000016,Upper tier local authority,2020-04-11,59.0,,,1727,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-11,55.0,,,1546,,
Hampshire,E10000014,Upper tier local authority,2020-04-11,52.0,,,1683,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-11,32.0,,,694,,
Essex,E10000012,Upper tier local authority,2020-04-11,61.0,,,1601,,
East Sussex,E10000011,Upper tier local authority,2020-04-11,12.0,,,349,,
Devon,E10000008,Upper tier local authority,2020-04-11,16.0,,,388,,
Derbyshire,E10000007,Upper tier local authority,2020-04-11,23.0,,,759,,
Cumbria,E10000006,Upper tier local authority,2020-04-11,25.0,,,1258,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-11,14.0,,,438,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-11,19.0,,,518,,
Westminster,E09000033,Upper tier local authority,2020-04-11,11.0,,,499,,
Wandsworth,E09000032,Upper tier local authority,2020-04-11,14.0,,,755,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-11,15.0,,,543,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-11,13.0,,,491,,
Sutton,E09000029,Upper tier local authority,2020-04-11,20.0,,,452,,
Southwark,E09000028,Upper tier local authority,2020-04-11,27.0,,,976,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-11,6.0,,,286,,
Redbridge,E09000026,Upper tier local authority,2020-04-11,11.0,,,512,,
Newham,E09000025,Upper tier local authority,2020-04-11,28.0,,,770,,
Merton,E09000024,Upper tier local authority,2020-04-11,18.0,,,509,,
Lewisham,E09000023,Upper tier local authority,2020-04-11,14.0,,,698,,
Lambeth,E09000022,Upper tier local authority,2020-04-11,45.0,,,930,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-11,4.0,,,301,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-11,4.0,,,374,,
Islington,E09000019,Upper tier local authority,2020-04-11,3.0,,,330,,
Hounslow,E09000018,Upper tier local authority,2020-04-11,9.0,,,493,,
Hillingdon,E09000017,Upper tier local authority,2020-04-11,17.0,,,528,,
Havering,E09000016,Upper tier local authority,2020-04-11,18.0,,,463,,
Harrow,E09000015,Upper tier local authority,2020-04-11,16.0,,,673,,
Haringey,E09000014,Upper tier local authority,2020-04-11,9.0,,,431,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-11,4.0,,,391,,
Hackney,E09000012,Upper tier local authority,2020-04-11,15.0,,,504,,
Greenwich,E09000011,Upper tier local authority,2020-04-11,11.0,,,478,,
Enfield,E09000010,Upper tier local authority,2020-04-11,21.0,,,573,,
Ealing,E09000009,Upper tier local authority,2020-04-11,26.0,,,769,,
Croydon,E09000008,Upper tier local authority,2020-04-11,22.0,,,1012,,
Camden,E09000007,Upper tier local authority,2020-04-11,9.0,,,439,,
Bromley,E09000006,Upper tier local authority,2020-04-11,23.0,,,780,,
Brent,E09000005,Upper tier local authority,2020-04-11,22.0,,,1042,,
Bexley,E09000004,Upper tier local authority,2020-04-11,13.0,,,436,,
Barnet,E09000003,Upper tier local authority,2020-04-11,20.0,,,974,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-11,4.0,,,324,,
Gateshead,E08000037,Upper tier local authority,2020-04-11,26.0,,,453,,
Wakefield,E08000036,Upper tier local authority,2020-04-11,8.0,,,317,,
Leeds,E08000035,Upper tier local authority,2020-04-11,35.0,,,670,,
Kirklees,E08000034,Upper tier local authority,2020-04-11,15.0,,,337,,
Calderdale,E08000033,Upper tier local authority,2020-04-11,3.0,,,142,,
Bradford,E08000032,Upper tier local authority,2020-04-11,17.0,,,431,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-11,10.0,,,460,,
Walsall,E08000030,Upper tier local authority,2020-04-11,9.0,,,574,,
Solihull,E08000029,Upper tier local authority,2020-04-11,13.0,,,360,,
Sandwell,E08000028,Upper tier local authority,2020-04-11,12.0,,,578,,
Dudley,E08000027,Upper tier local authority,2020-04-11,20.0,,,463,,
Coventry,E08000026,Upper tier local authority,2020-04-11,15.0,,,418,,
Birmingham,E08000025,Upper tier local authority,2020-04-11,31.0,,,1900,,
Sunderland,E08000024,Upper tier local authority,2020-04-11,47.0,,,677,,
South Tyneside,E08000023,Upper tier local authority,2020-04-11,12.0,,,229,,
North Tyneside,E08000022,Upper tier local authority,2020-04-11,16.0,,,314,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-11,20.0,,,590,,
Sheffield,E08000019,Upper tier local authority,2020-04-11,52.0,,,1358,,
Rotherham,E08000018,Upper tier local authority,2020-04-11,10.0,,,361,,
Doncaster,E08000017,Upper tier local authority,2020-04-11,8.0,,,239,,
Barnsley,E08000016,Upper tier local authority,2020-04-11,24.0,,,360,,
Wirral,E08000015,Upper tier local authority,2020-04-11,35.0,,,587,,
Sefton,E08000014,Upper tier local authority,2020-04-11,27.0,,,502,,
St. Helens,E08000013,Upper tier local authority,2020-04-11,10.0,,,386,,
Liverpool,E08000012,Upper tier local authority,2020-04-11,40.0,,,936,,
Knowsley,E08000011,Upper tier local authority,2020-04-11,16.0,,,316,,
Wigan,E08000010,Upper tier local authority,2020-04-11,26.0,,,325,,
Trafford,E08000009,Upper tier local authority,2020-04-11,14.0,,,385,,
Tameside,E08000008,Upper tier local authority,2020-04-11,7.0,,,285,,
Stockport,E08000007,Upper tier local authority,2020-04-11,26.0,,,495,,
Salford,E08000006,Upper tier local authority,2020-04-11,10.0,,,362,,
Rochdale,E08000005,Upper tier local authority,2020-04-11,5.0,,,271,,
Oldham,E08000004,Upper tier local authority,2020-04-11,23.0,,,355,,
Manchester,E08000003,Upper tier local authority,2020-04-11,41.0,,,686,,
Bury,E08000002,Upper tier local authority,2020-04-11,16.0,,,249,,
Bolton,E08000001,Upper tier local authority,2020-04-11,30.0,,,407,,
Dorset,E06000059,Upper tier local authority,2020-04-11,3.0,,,205,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-11,7.0,,,233,,
Northumberland,E06000057,Upper tier local authority,2020-04-11,39.0,,,421,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-11,14.0,,,304,,
Bedford,E06000055,Upper tier local authority,2020-04-11,9.0,,,239,,
Wiltshire,E06000054,Upper tier local authority,2020-04-11,16.0,,,252,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-11,13.0,,,300,,
Shropshire,E06000051,Upper tier local authority,2020-04-11,8.0,,,246,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-11,15.0,,,439,,
Cheshire East,E06000049,Upper tier local authority,2020-04-11,29.0,,,434,,
County Durham,E06000047,Upper tier local authority,2020-04-11,51.0,,,697,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-11,2.0,,,53,,
Southampton,E06000045,Upper tier local authority,2020-04-11,7.0,,,265,,
Portsmouth,E06000044,Upper tier local authority,2020-04-11,13.0,,,183,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-11,8.0,,,230,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-11,14.0,,,312,,
Wokingham,E06000041,Upper tier local authority,2020-04-11,3.0,,,179,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-11,9.0,,,157,,
Slough,E06000039,Upper tier local authority,2020-04-11,12.0,,,242,,
Reading,E06000038,Upper tier local authority,2020-04-11,9.0,,,202,,
West Berkshire,E06000037,Upper tier local authority,2020-04-11,9.0,,,166,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-11,9.0,,,120,,
Medway,E06000035,Upper tier local authority,2020-04-11,18.0,,,401,,
Thurrock,E06000034,Upper tier local authority,2020-04-11,8.0,,,199,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-11,4.0,,,220,,
Luton,E06000032,Upper tier local authority,2020-04-11,16.0,,,397,,
Peterborough,E06000031,Upper tier local authority,2020-04-11,2.0,,,111,,
Swindon,E06000030,Upper tier local authority,2020-04-11,17.0,,,186,,
Torbay,E06000027,Upper tier local authority,2020-04-11,1.0,,,99,,
Plymouth,E06000026,Upper tier local authority,2020-04-11,1.0,,,143,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-11,6.0,,,218,,
North Somerset,E06000024,Upper tier local authority,2020-04-11,7.0,,,124,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-11,26.0,,,350,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-11,10.0,,,134,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-11,11.0,,,200,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-11,2.0,,,133,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-11,6.0,,,108,,
Nottingham,E06000018,Upper tier local authority,2020-04-11,12.0,,,307,,
Leicester,E06000016,Upper tier local authority,2020-04-11,17.0,,,388,,
Derby,E06000015,Upper tier local authority,2020-04-11,13.0,,,366,,
York,E06000014,Upper tier local authority,2020-04-11,3.0,,,129,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-11,16.0,,,121,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-11,5.0,,,78,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-11,6.0,,,227,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-11,14.0,,,137,,
Blackpool,E06000009,Upper tier local authority,2020-04-11,15.0,,,163,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-11,10.0,,,165,,
Warrington,E06000007,Upper tier local authority,2020-04-11,17.0,,,349,,
Halton,E06000006,Upper tier local authority,2020-04-11,11.0,,,212,,
Darlington,E06000005,Upper tier local authority,2020-04-11,9.0,,,134,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-11,11.0,,,211,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-11,16.0,,,174,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-11,15.0,,,288,,
Hartlepool,E06000001,Upper tier local authority,2020-04-11,4.0,,,82,,
England,E92000001,Nation,2020-04-10,3472.0,3473.0,-1.0,71409,71400.0,9.0
South West,E12000009,Region,2020-04-10,234.0,,,3376,,
South East,E12000008,Region,2020-04-10,568.0,,,9630,,
London,E12000007,Region,2020-04-10,575.0,,,18257,,
East of England,E12000006,Region,2020-04-10,312.0,,,5990,,
West Midlands,E12000005,Region,2020-04-10,376.0,,,7531,,
East Midlands,E12000004,Region,2020-04-10,173.0,,,4115,,
Yorkshire and The Humber,E12000003,Region,2020-04-10,287.0,,,5148,,
North West,E12000002,Region,2020-04-10,547.0,,,10656,,
North East,E12000001,Region,2020-04-10,245.0,,,4004,,
Worcestershire,E10000034,Upper tier local authority,2020-04-10,31.0,,,652,,
West Sussex,E10000032,Upper tier local authority,2020-04-10,26.0,,,634,,
Warwickshire,E10000031,Upper tier local authority,2020-04-10,30.0,,,661,,
Surrey,E10000030,Upper tier local authority,2020-04-10,82.0,,,1549,,
Suffolk,E10000029,Upper tier local authority,2020-04-10,33.0,,,475,,
Staffordshire,E10000028,Upper tier local authority,2020-04-10,60.0,,,915,,
Somerset,E10000027,Upper tier local authority,2020-04-10,16.0,,,205,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-10,70.0,,,915,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-10,18.0,,,664,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-10,24.0,,,457,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-10,27.0,,,709,,
Norfolk,E10000020,Upper tier local authority,2020-04-10,48.0,,,643,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-10,29.0,,,454,,
Leicestershire,E10000018,Upper tier local authority,2020-04-10,27.0,,,523,,
Lancashire,E10000017,Upper tier local authority,2020-04-10,71.0,,,1537,,
Kent,E10000016,Upper tier local authority,2020-04-10,126.0,,,1668,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-10,76.0,,,1491,,
Hampshire,E10000014,Upper tier local authority,2020-04-10,83.0,,,1631,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-10,63.0,,,662,,
Essex,E10000012,Upper tier local authority,2020-04-10,57.0,,,1540,,
East Sussex,E10000011,Upper tier local authority,2020-04-10,18.0,,,337,,
Devon,E10000008,Upper tier local authority,2020-04-10,28.0,,,372,,
Derbyshire,E10000007,Upper tier local authority,2020-04-10,26.0,,,736,,
Cumbria,E10000006,Upper tier local authority,2020-04-10,34.0,,,1233,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-10,24.0,,,424,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-10,26.0,,,499,,
Westminster,E09000033,Upper tier local authority,2020-04-10,9.0,,,488,,
Wandsworth,E09000032,Upper tier local authority,2020-04-10,30.0,,,741,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-10,16.0,,,528,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-10,15.0,,,478,,
Sutton,E09000029,Upper tier local authority,2020-04-10,14.0,,,432,,
Southwark,E09000028,Upper tier local authority,2020-04-10,30.0,,,949,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-10,8.0,,,280,,
Redbridge,E09000026,Upper tier local authority,2020-04-10,11.0,,,501,,
Newham,E09000025,Upper tier local authority,2020-04-10,24.0,,,742,,
Merton,E09000024,Upper tier local authority,2020-04-10,12.0,,,491,,
Lewisham,E09000023,Upper tier local authority,2020-04-10,8.0,,,684,,
Lambeth,E09000022,Upper tier local authority,2020-04-10,16.0,,,885,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-10,10.0,,,297,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-10,11.0,,,370,,
Islington,E09000019,Upper tier local authority,2020-04-10,4.0,,,327,,
Hounslow,E09000018,Upper tier local authority,2020-04-10,16.0,,,484,,
Hillingdon,E09000017,Upper tier local authority,2020-04-10,20.0,,,511,,
Havering,E09000016,Upper tier local authority,2020-04-10,26.0,,,445,,
Harrow,E09000015,Upper tier local authority,2020-04-10,27.0,,,657,,
Haringey,E09000014,Upper tier local authority,2020-04-10,11.0,,,422,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-10,16.0,,,387,,
Hackney,E09000012,Upper tier local authority,2020-04-10,14.0,,,489,,
Greenwich,E09000011,Upper tier local authority,2020-04-10,14.0,,,467,,
Enfield,E09000010,Upper tier local authority,2020-04-10,25.0,,,552,,
Ealing,E09000009,Upper tier local authority,2020-04-10,45.0,,,743,,
Croydon,E09000008,Upper tier local authority,2020-04-10,25.0,,,990,,
Camden,E09000007,Upper tier local authority,2020-04-10,10.0,,,430,,
Bromley,E09000006,Upper tier local authority,2020-04-10,23.0,,,757,,
Brent,E09000005,Upper tier local authority,2020-04-10,40.0,,,1020,,
Bexley,E09000004,Upper tier local authority,2020-04-10,14.0,,,423,,
Barnet,E09000003,Upper tier local authority,2020-04-10,21.0,,,954,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-10,10.0,,,320,,
Gateshead,E08000037,Upper tier local authority,2020-04-10,33.0,,,427,,
Wakefield,E08000036,Upper tier local authority,2020-04-10,14.0,,,309,,
Leeds,E08000035,Upper tier local authority,2020-04-10,47.0,,,635,,
