Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Bury,E08000002,Upper tier local authority,2020-04-24,16.0,,,438,,
Bolton,E08000001,Upper tier local authority,2020-04-24,14.0,,,715,,
Dorset,E06000059,Upper tier local authority,2020-04-24,1.0,,,293,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-24,7.0,,,395,,
Northumberland,E06000057,Upper tier local authority,2020-04-24,21.0,,,714,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-24,11.0,,,467,,
Bedford,E06000055,Upper tier local authority,2020-04-24,12.0,,,426,,
Wiltshire,E06000054,Upper tier local authority,2020-04-24,7.0,,,397,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-24,7.0,,,459,,
Shropshire,E06000051,Upper tier local authority,2020-04-24,18.0,,,444,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-24,19.0,,,724,,
Cheshire East,E06000049,Upper tier local authority,2020-04-24,28.0,,,772,,
County Durham,E06000047,Upper tier local authority,2020-04-24,41.0,,,1226,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-24,9.0,,,102,,
Southampton,E06000045,Upper tier local authority,2020-04-24,7.0,,,435,,
Portsmouth,E06000044,Upper tier local authority,2020-04-24,6.0,,,268,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-24,2.0,,,350,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-24,5.0,,,437,,
Wokingham,E06000041,Upper tier local authority,2020-04-24,9.0,,,349,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-24,5.0,,,231,,
Slough,E06000039,Upper tier local authority,2020-04-24,8.0,,,362,,
Reading,E06000038,Upper tier local authority,2020-04-24,11.0,,,443,,
West Berkshire,E06000037,Upper tier local authority,2020-04-24,3.0,,,299,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-24,4.0,,,200,,
Medway,E06000035,Upper tier local authority,2020-04-24,14.0,,,594,,
Thurrock,E06000034,Upper tier local authority,2020-04-24,2.0,,,266,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-24,4.0,,,286,,
Luton,E06000032,Upper tier local authority,2020-04-24,11.0,,,588,,
Peterborough,E06000031,Upper tier local authority,2020-04-24,7.0,,,207,,
Swindon,E06000030,Upper tier local authority,2020-04-24,7.0,,,341,,
Plymouth,E06000026,Upper tier local authority,2020-04-24,3.0,,,267,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-24,9.0,,,323,,
North Somerset,E06000024,Upper tier local authority,2020-04-24,6.0,,,207,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-24,16.0,,,573,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-24,5.0,,,203,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-24,21.0,,,396,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-24,3.0,,,234,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-24,30.0,,,247,,
Nottingham,E06000018,Upper tier local authority,2020-04-24,17.0,,,487,,
Rutland,E06000017,Upper tier local authority,2020-04-24,1.0,,,20,,
Leicester,E06000016,Upper tier local authority,2020-04-24,16.0,,,604,,
Derby,E06000015,Upper tier local authority,2020-04-24,6.0,,,452,,
York,E06000014,Upper tier local authority,2020-04-24,9.0,,,242,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-24,20.0,,,309,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-24,3.0,,,128,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-24,26.0,,,490,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-24,24.0,,,388,,
Blackpool,E06000009,Upper tier local authority,2020-04-24,17.0,,,387,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-24,8.0,,,291,,
Warrington,E06000007,Upper tier local authority,2020-04-24,8.0,,,562,,
Halton,E06000006,Upper tier local authority,2020-04-24,5.0,,,305,,
Darlington,E06000005,Upper tier local authority,2020-04-24,8.0,,,239,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-24,5.0,,,338,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-24,11.0,,,288,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-24,9.0,,,490,,
Hartlepool,E06000001,Upper tier local authority,2020-04-24,9.0,,,178,,
England,E92000001,Nation,2020-04-23,2736.0,2729.0,7.0,110304,110228.0,76.0
South West,E12000009,Region,2020-04-23,175.0,,,5739,,
South East,E12000008,Region,2020-04-23,382.0,,,15828,,
London,E12000007,Region,2020-04-23,313.0,,,23596,,
East of England,E12000006,Region,2020-04-23,289.0,,,9509,,
West Midlands,E12000005,Region,2020-04-23,333.0,,,11827,,
East Midlands,E12000004,Region,2020-04-23,143.0,,,6175,,
Yorkshire and The Humber,E12000003,Region,2020-04-23,277.0,,,8890,,
North West,E12000002,Region,2020-04-23,480.0,,,17167,,
North East,E12000001,Region,2020-04-23,213.0,,,6846,,
Worcestershire,E10000034,Upper tier local authority,2020-04-23,19.0,,,1060,,
West Sussex,E10000032,Upper tier local authority,2020-04-23,30.0,,,1028,,
Warwickshire,E10000031,Upper tier local authority,2020-04-23,20.0,,,1033,,
Surrey,E10000030,Upper tier local authority,2020-04-23,51.0,,,2414,,
Suffolk,E10000029,Upper tier local authority,2020-04-23,41.0,,,927,,
Staffordshire,E10000028,Upper tier local authority,2020-04-23,54.0,,,1544,,
Somerset,E10000027,Upper tier local authority,2020-04-23,11.0,,,437,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-23,44.0,,,1424,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-23,35.0,,,1003,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-23,28.0,,,781,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-23,12.0,,,986,,
Norfolk,E10000020,Upper tier local authority,2020-04-23,57.0,,,1306,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-23,19.0,,,759,,
Leicestershire,E10000018,Upper tier local authority,2020-04-23,14.0,,,831,,
Lancashire,E10000017,Upper tier local authority,2020-04-23,74.0,,,2540,,
Kent,E10000016,Upper tier local authority,2020-04-23,85.0,,,3180,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-23,34.0,,,2128,,
Hampshire,E10000014,Upper tier local authority,2020-04-23,64.0,,,2539,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-23,36.0,,,1099,,
Essex,E10000012,Upper tier local authority,2020-04-23,61.0,,,2276,,
East Sussex,E10000011,Upper tier local authority,2020-04-23,8.0,,,512,,
Devon,E10000008,Upper tier local authority,2020-04-23,26.0,,,631,,
Derbyshire,E10000007,Upper tier local authority,2020-04-23,24.0,,,1073,,
Cumbria,E10000006,Upper tier local authority,2020-04-23,35.0,,,1697,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-23,25.0,,,679,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-23,11.0,,,744,,
Westminster,E09000033,Upper tier local authority,2020-04-23,6.0,,,579,,
Wandsworth,E09000032,Upper tier local authority,2020-04-23,6.0,,,889,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-23,6.0,,,691,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-23,4.0,,,586,,
Sutton,E09000029,Upper tier local authority,2020-04-23,10.0,,,647,,
Southwark,E09000028,Upper tier local authority,2020-04-23,12.0,,,1152,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-23,1.0,,,353,,
Redbridge,E09000026,Upper tier local authority,2020-04-23,6.0,,,648,,
Newham,E09000025,Upper tier local authority,2020-04-23,9.0,,,921,,
Merton,E09000024,Upper tier local authority,2020-04-23,5.0,,,629,,
Lewisham,E09000023,Upper tier local authority,2020-04-23,4.0,,,879,,
Lambeth,E09000022,Upper tier local authority,2020-04-23,19.0,,,1099,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-23,5.0,,,424,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-23,5.0,,,451,,
Islington,E09000019,Upper tier local authority,2020-04-23,6.0,,,399,,
Hounslow,E09000018,Upper tier local authority,2020-04-23,6.0,,,621,,
Hillingdon,E09000017,Upper tier local authority,2020-04-23,6.0,,,696,,
Havering,E09000016,Upper tier local authority,2020-04-23,8.0,,,610,,
Harrow,E09000015,Upper tier local authority,2020-04-23,11.0,,,858,,
Haringey,E09000014,Upper tier local authority,2020-04-23,3.0,,,525,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-23,49.0,,,594,,
Hackney,E09000012,Upper tier local authority,2020-04-23,6.0,,,593,,
Greenwich,E09000011,Upper tier local authority,2020-04-23,5.0,,,607,,
Enfield,E09000010,Upper tier local authority,2020-04-23,12.0,,,781,,
Ealing,E09000009,Upper tier local authority,2020-04-23,10.0,,,1001,,
Croydon,E09000008,Upper tier local authority,2020-04-23,24.0,,,1313,,
Camden,E09000007,Upper tier local authority,2020-04-23,9.0,,,559,,
Bromley,E09000006,Upper tier local authority,2020-04-23,27.0,,,992,,
Brent,E09000005,Upper tier local authority,2020-04-23,15.0,,,1308,,
Bexley,E09000004,Upper tier local authority,2020-04-23,4.0,,,581,,
Barnet,E09000003,Upper tier local authority,2020-04-23,11.0,,,1152,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-23,3.0,,,442,,
Gateshead,E08000037,Upper tier local authority,2020-04-23,43.0,,,719,,
Wakefield,E08000036,Upper tier local authority,2020-04-23,7.0,,,472,,
Leeds,E08000035,Upper tier local authority,2020-04-23,46.0,,,1202,,
Kirklees,E08000034,Upper tier local authority,2020-04-23,10.0,,,491,,
Calderdale,E08000033,Upper tier local authority,2020-04-23,5.0,,,219,,
Bradford,E08000032,Upper tier local authority,2020-04-23,24.0,,,702,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-23,16.0,,,708,,
Walsall,E08000030,Upper tier local authority,2020-04-23,17.0,,,838,,
Solihull,E08000029,Upper tier local authority,2020-04-23,32.0,,,536,,
Sandwell,E08000028,Upper tier local authority,2020-04-23,18.0,,,883,,
Dudley,E08000027,Upper tier local authority,2020-04-23,18.0,,,678,,
Coventry,E08000026,Upper tier local authority,2020-04-23,20.0,,,623,,
Birmingham,E08000025,Upper tier local authority,2020-04-23,53.0,,,2675,,
Sunderland,E08000024,Upper tier local authority,2020-04-23,20.0,,,1055,,
South Tyneside,E08000023,Upper tier local authority,2020-04-23,16.0,,,455,,
North Tyneside,E08000022,Upper tier local authority,2020-04-23,9.0,,,437,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-23,10.0,,,811,,
Sheffield,E08000019,Upper tier local authority,2020-04-23,20.0,,,1938,,
Rotherham,E08000018,Upper tier local authority,2020-04-23,20.0,,,627,,
Doncaster,E08000017,Upper tier local authority,2020-04-23,20.0,,,405,,
Barnsley,E08000016,Upper tier local authority,2020-04-23,18.0,,,578,,
Wirral,E08000015,Upper tier local authority,2020-04-23,23.0,,,924,,
Sefton,E08000014,Upper tier local authority,2020-04-23,5.0,,,742,,
St. Helens,E08000013,Upper tier local authority,2020-04-23,25.0,,,579,,
Liverpool,E08000012,Upper tier local authority,2020-04-23,20.0,,,1290,,
Knowsley,E08000011,Upper tier local authority,2020-04-23,20.0,,,487,,
Wigan,E08000010,Upper tier local authority,2020-04-23,25.0,,,576,,
Trafford,E08000009,Upper tier local authority,2020-04-23,9.0,,,540,,
Tameside,E08000008,Upper tier local authority,2020-04-23,5.0,,,421,,
Stockport,E08000007,Upper tier local authority,2020-04-23,19.0,,,749,,
Salford,E08000006,Upper tier local authority,2020-04-23,17.0,,,551,,
Rochdale,E08000005,Upper tier local authority,2020-04-23,10.0,,,420,,
Oldham,E08000004,Upper tier local authority,2020-04-23,19.0,,,578,,
Manchester,E08000003,Upper tier local authority,2020-04-23,18.0,,,994,,
Bury,E08000002,Upper tier local authority,2020-04-23,18.0,,,422,,
Bolton,E08000001,Upper tier local authority,2020-04-23,18.0,,,701,,
Dorset,E06000059,Upper tier local authority,2020-04-23,15.0,,,292,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-23,7.0,,,388,,
Northumberland,E06000057,Upper tier local authority,2020-04-23,9.0,,,693,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-23,13.0,,,456,,
Bedford,E06000055,Upper tier local authority,2020-04-23,29.0,,,414,,
Wiltshire,E06000054,Upper tier local authority,2020-04-23,13.0,,,390,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-23,13.0,,,452,,
Shropshire,E06000051,Upper tier local authority,2020-04-23,19.0,,,426,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-23,26.0,,,705,,
Cheshire East,E06000049,Upper tier local authority,2020-04-23,34.0,,,744,,
County Durham,E06000047,Upper tier local authority,2020-04-23,50.0,,,1185,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-23,10.0,,,93,,
Southampton,E06000045,Upper tier local authority,2020-04-23,14.0,,,428,,
Portsmouth,E06000044,Upper tier local authority,2020-04-23,2.0,,,262,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-23,5.0,,,348,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-23,6.0,,,432,,
Wokingham,E06000041,Upper tier local authority,2020-04-23,4.0,,,340,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-23,5.0,,,226,,
Slough,E06000039,Upper tier local authority,2020-04-23,5.0,,,354,,
Reading,E06000038,Upper tier local authority,2020-04-23,9.0,,,432,,
West Berkshire,E06000037,Upper tier local authority,2020-04-23,9.0,,,296,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-23,6.0,,,196,,
Medway,E06000035,Upper tier local authority,2020-04-23,14.0,,,580,,
Thurrock,E06000034,Upper tier local authority,2020-04-23,4.0,,,264,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-23,4.0,,,282,,
Luton,E06000032,Upper tier local authority,2020-04-23,12.0,,,577,,
Peterborough,E06000031,Upper tier local authority,2020-04-23,9.0,,,200,,
Swindon,E06000030,Upper tier local authority,2020-04-23,10.0,,,334,,
Torbay,E06000027,Upper tier local authority,2020-04-23,5.0,,,182,,
Plymouth,E06000026,Upper tier local authority,2020-04-23,7.0,,,264,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-23,3.0,,,314,,
North Somerset,E06000024,Upper tier local authority,2020-04-23,8.0,,,201,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-23,15.0,,,557,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-23,6.0,,,198,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-23,22.0,,,375,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-23,12.0,,,231,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-23,13.0,,,217,,
Nottingham,E06000018,Upper tier local authority,2020-04-23,13.0,,,470,,
Rutland,E06000017,Upper tier local authority,2020-04-23,1.0,,,19,,
Leicester,E06000016,Upper tier local authority,2020-04-23,17.0,,,588,,
Derby,E06000015,Upper tier local authority,2020-04-23,8.0,,,446,,
York,E06000014,Upper tier local authority,2020-04-23,10.0,,,233,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-23,23.0,,,289,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-23,9.0,,,125,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-23,21.0,,,464,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-23,16.0,,,364,,
Blackpool,E06000009,Upper tier local authority,2020-04-23,21.0,,,370,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-23,11.0,,,283,,
Warrington,E06000007,Upper tier local authority,2020-04-23,23.0,,,554,,
Halton,E06000006,Upper tier local authority,2020-04-23,5.0,,,300,,
Darlington,E06000005,Upper tier local authority,2020-04-23,8.0,,,231,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-23,10.0,,,333,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-23,9.0,,,277,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-23,10.0,,,481,,
Hartlepool,E06000001,Upper tier local authority,2020-04-23,19.0,,,169,,
England,E92000001,Nation,2020-04-22,2741.0,2740.0,1.0,107568,107499.0,69.0
South West,E12000009,Region,2020-04-22,152.0,,,5564,,
South East,E12000008,Region,2020-04-22,437.0,,,15446,,
London,E12000007,Region,2020-04-22,274.0,,,23283,,
East of England,E12000006,Region,2020-04-22,298.0,,,9220,,
West Midlands,E12000005,Region,2020-04-22,343.0,,,11494,,
East Midlands,E12000004,Region,2020-04-22,141.0,,,6032,,
Yorkshire and The Humber,E12000003,Region,2020-04-22,322.0,,,8613,,
North West,E12000002,Region,2020-04-22,440.0,,,16687,,
North East,E12000001,Region,2020-04-22,198.0,,,6633,,
Worcestershire,E10000034,Upper tier local authority,2020-04-22,28.0,,,1041,,
West Sussex,E10000032,Upper tier local authority,2020-04-22,19.0,,,998,,
Warwickshire,E10000031,Upper tier local authority,2020-04-22,33.0,,,1013,,
Surrey,E10000030,Upper tier local authority,2020-04-22,47.0,,,2363,,
Suffolk,E10000029,Upper tier local authority,2020-04-22,27.0,,,886,,
Staffordshire,E10000028,Upper tier local authority,2020-04-22,59.0,,,1490,,
Somerset,E10000027,Upper tier local authority,2020-04-22,16.0,,,426,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-22,34.0,,,1380,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-22,16.0,,,968,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-22,22.0,,,753,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-22,10.0,,,974,,
Norfolk,E10000020,Upper tier local authority,2020-04-22,69.0,,,1249,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-22,20.0,,,740,,
Leicestershire,E10000018,Upper tier local authority,2020-04-22,21.0,,,817,,
Lancashire,E10000017,Upper tier local authority,2020-04-22,85.0,,,2466,,
Kent,E10000016,Upper tier local authority,2020-04-22,126.0,,,3095,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-22,50.0,,,2094,,
Hampshire,E10000014,Upper tier local authority,2020-04-22,64.0,,,2475,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-22,23.0,,,1063,,
Essex,E10000012,Upper tier local authority,2020-04-22,61.0,,,2215,,
East Sussex,E10000011,Upper tier local authority,2020-04-22,9.0,,,504,,
Devon,E10000008,Upper tier local authority,2020-04-22,9.0,,,605,,
Derbyshire,E10000007,Upper tier local authority,2020-04-22,16.0,,,1049,,
Cumbria,E10000006,Upper tier local authority,2020-04-22,38.0,,,1662,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-22,31.0,,,654,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-22,21.0,,,733,,
Westminster,E09000033,Upper tier local authority,2020-04-22,1.0,,,573,,
Wandsworth,E09000032,Upper tier local authority,2020-04-22,4.0,,,883,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-22,7.0,,,685,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-22,5.0,,,582,,
Sutton,E09000029,Upper tier local authority,2020-04-22,13.0,,,637,,
Southwark,E09000028,Upper tier local authority,2020-04-22,4.0,,,1140,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-22,2.0,,,352,,
Redbridge,E09000026,Upper tier local authority,2020-04-22,11.0,,,642,,
Newham,E09000025,Upper tier local authority,2020-04-22,13.0,,,912,,
Merton,E09000024,Upper tier local authority,2020-04-22,2.0,,,624,,
Lewisham,E09000023,Upper tier local authority,2020-04-22,4.0,,,875,,
Lambeth,E09000022,Upper tier local authority,2020-04-22,12.0,,,1080,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-22,7.0,,,419,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-22,17.0,,,446,,
Islington,E09000019,Upper tier local authority,2020-04-22,2.0,,,393,,
Hounslow,E09000018,Upper tier local authority,2020-04-22,5.0,,,615,,
Hillingdon,E09000017,Upper tier local authority,2020-04-22,11.0,,,690,,
Havering,E09000016,Upper tier local authority,2020-04-22,10.0,,,602,,
Harrow,E09000015,Upper tier local authority,2020-04-22,13.0,,,847,,
Haringey,E09000014,Upper tier local authority,2020-04-22,4.0,,,522,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-22,23.0,,,545,,
Hackney,E09000012,Upper tier local authority,2020-04-22,6.0,,,587,,
Greenwich,E09000011,Upper tier local authority,2020-04-22,11.0,,,602,,
Enfield,E09000010,Upper tier local authority,2020-04-22,10.0,,,769,,
Ealing,E09000009,Upper tier local authority,2020-04-22,9.0,,,991,,
Croydon,E09000008,Upper tier local authority,2020-04-22,18.0,,,1289,,
Camden,E09000007,Upper tier local authority,2020-04-22,8.0,,,550,,
Bromley,E09000006,Upper tier local authority,2020-04-22,9.0,,,965,,
Brent,E09000005,Upper tier local authority,2020-04-22,9.0,,,1293,,
Bexley,E09000004,Upper tier local authority,2020-04-22,13.0,,,577,,
Barnet,E09000003,Upper tier local authority,2020-04-22,6.0,,,1141,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-22,5.0,,,439,,
Gateshead,E08000037,Upper tier local authority,2020-04-22,17.0,,,676,,
Wakefield,E08000036,Upper tier local authority,2020-04-22,16.0,,,465,,
Leeds,E08000035,Upper tier local authority,2020-04-22,49.0,,,1156,,
Kirklees,E08000034,Upper tier local authority,2020-04-22,11.0,,,481,,
Calderdale,E08000033,Upper tier local authority,2020-04-22,8.0,,,214,,
Bradford,E08000032,Upper tier local authority,2020-04-22,35.0,,,678,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-22,38.0,,,692,,
Walsall,E08000030,Upper tier local authority,2020-04-22,20.0,,,821,,
Solihull,E08000029,Upper tier local authority,2020-04-22,15.0,,,504,,
Sandwell,E08000028,Upper tier local authority,2020-04-22,13.0,,,865,,
Dudley,E08000027,Upper tier local authority,2020-04-22,7.0,,,660,,
Coventry,E08000026,Upper tier local authority,2020-04-22,10.0,,,603,,
Birmingham,E08000025,Upper tier local authority,2020-04-22,63.0,,,2622,,
Sunderland,E08000024,Upper tier local authority,2020-04-22,15.0,,,1035,,
South Tyneside,E08000023,Upper tier local authority,2020-04-22,19.0,,,439,,
North Tyneside,E08000022,Upper tier local authority,2020-04-22,15.0,,,428,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-22,18.0,,,801,,
Sheffield,E08000019,Upper tier local authority,2020-04-22,43.0,,,1918,,
Rotherham,E08000018,Upper tier local authority,2020-04-22,22.0,,,607,,
Doncaster,E08000017,Upper tier local authority,2020-04-22,17.0,,,385,,
Barnsley,E08000016,Upper tier local authority,2020-04-22,21.0,,,560,,
Wirral,E08000015,Upper tier local authority,2020-04-22,27.0,,,901,,
Sefton,E08000014,Upper tier local authority,2020-04-22,19.0,,,737,,
St. Helens,E08000013,Upper tier local authority,2020-04-22,11.0,,,554,,
Liverpool,E08000012,Upper tier local authority,2020-04-22,21.0,,,1270,,
Knowsley,E08000011,Upper tier local authority,2020-04-22,10.0,,,467,,
Wigan,E08000010,Upper tier local authority,2020-04-22,14.0,,,551,,
Trafford,E08000009,Upper tier local authority,2020-04-22,11.0,,,531,,
Tameside,E08000008,Upper tier local authority,2020-04-22,9.0,,,416,,
Stockport,E08000007,Upper tier local authority,2020-04-22,25.0,,,730,,
Salford,E08000006,Upper tier local authority,2020-04-22,12.0,,,534,,
Rochdale,E08000005,Upper tier local authority,2020-04-22,12.0,,,410,,
Oldham,E08000004,Upper tier local authority,2020-04-22,12.0,,,559,,
Manchester,E08000003,Upper tier local authority,2020-04-22,21.0,,,976,,
Bury,E08000002,Upper tier local authority,2020-04-22,5.0,,,404,,
Bolton,E08000001,Upper tier local authority,2020-04-22,33.0,,,683,,
Dorset,E06000059,Upper tier local authority,2020-04-22,8.0,,,277,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-22,6.0,,,381,,
Northumberland,E06000057,Upper tier local authority,2020-04-22,13.0,,,684,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-22,13.0,,,443,,
Bedford,E06000055,Upper tier local authority,2020-04-22,9.0,,,385,,
Wiltshire,E06000054,Upper tier local authority,2020-04-22,8.0,,,377,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-22,4.0,,,439,,
Shropshire,E06000051,Upper tier local authority,2020-04-22,9.0,,,407,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-22,13.0,,,679,,
Cheshire East,E06000049,Upper tier local authority,2020-04-22,22.0,,,710,,
County Durham,E06000047,Upper tier local authority,2020-04-22,37.0,,,1135,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-22,4.0,,,83,,
Southampton,E06000045,Upper tier local authority,2020-04-22,15.0,,,414,,
Portsmouth,E06000044,Upper tier local authority,2020-04-22,16.0,,,260,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-22,1.0,,,343,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-22,10.0,,,426,,
Wokingham,E06000041,Upper tier local authority,2020-04-22,25.0,,,336,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-22,3.0,,,221,,
Slough,E06000039,Upper tier local authority,2020-04-22,7.0,,,349,,
Reading,E06000038,Upper tier local authority,2020-04-22,14.0,,,423,,
West Berkshire,E06000037,Upper tier local authority,2020-04-22,6.0,,,287,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-22,7.0,,,190,,
Medway,E06000035,Upper tier local authority,2020-04-22,9.0,,,566,,
Thurrock,E06000034,Upper tier local authority,2020-04-22,9.0,,,260,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-22,5.0,,,278,,
Luton,E06000032,Upper tier local authority,2020-04-22,15.0,,,565,,
Peterborough,E06000031,Upper tier local authority,2020-04-22,9.0,,,191,,
Swindon,E06000030,Upper tier local authority,2020-04-22,12.0,,,324,,
Torbay,E06000027,Upper tier local authority,2020-04-22,9.0,,,177,,
Plymouth,E06000026,Upper tier local authority,2020-04-22,17.0,,,257,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-22,5.0,,,311,,
North Somerset,E06000024,Upper tier local authority,2020-04-22,9.0,,,193,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-22,21.0,,,542,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-22,5.0,,,192,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-22,13.0,,,353,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-22,15.0,,,219,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-22,20.0,,,204,,
Nottingham,E06000018,Upper tier local authority,2020-04-22,21.0,,,457,,
Rutland,E06000017,Upper tier local authority,2020-04-22,5.0,,,18,,
Leicester,E06000016,Upper tier local authority,2020-04-22,21.0,,,571,,
Derby,E06000015,Upper tier local authority,2020-04-22,11.0,,,438,,
York,E06000014,Upper tier local authority,2020-04-22,13.0,,,223,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-22,18.0,,,266,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-22,7.0,,,116,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-22,14.0,,,443,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-22,26.0,,,348,,
Blackpool,E06000009,Upper tier local authority,2020-04-22,16.0,,,349,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-22,8.0,,,272,,
Warrington,E06000007,Upper tier local authority,2020-04-22,13.0,,,531,,
Halton,E06000006,Upper tier local authority,2020-04-22,3.0,,,295,,
